,7_corr,7_pval,7_qval,7_ci_low,7_ci_high,2_corr,2_pval,2_qval,2_ci_low,2_ci_high,0_corr,0_pval,0_qval,0_ci_low,0_ci_high,3_corr,3_pval,3_qval,3_ci_low,3_ci_high
NFATC1,-0.10623846391406788,2.7601257041344218e-17,8.118016776865946e-17,-0.13060731966131892,-0.08174131840997881,-0.1726310058090169,1.737806275192066e-43,4.652761111625344e-43,-0.19650445925669371,-0.14855299076213563,0.260516152355398,3.037007902785741e-99,1.2148031611142964e-98,0.23733230823126056,0.28340339961657135,0.04130051685794462,0.0010496565689813242,0.001722160080363124,0.01660572071459855,0.06594495699177123
APOM,-0.10643224809498178,2.4155755554935733e-17,7.125591609125584e-17,-0.13079997169785096,-0.08193600608243122,-0.14026905691314384,4.2308384622508515e-29,9.726065430461728e-29,-0.16441090461099195,-0.11595926162264258,-0.035238344029874864,0.0051827635561260505,0.006832911741761438,-0.05989792892858499,-0.010535774520747002,0.29850528089649664,1.221546680627106e-131,2.6269821088754967e-130,0.27582820734684044,0.320850245505034
FRMD4A,-0.1065120653880655,2.2863258684117473e-17,6.754286169606343e-17,-0.13087932213965278,-0.08201619605604372,-0.14704351675949018,7.470892006150068e-32,1.7787838109881114e-31,-0.17113341304788587,-0.12277791099850484,0.086250073905242,7.0617471740876495e-12,1.2185931275388523e-11,0.06166977215417454,0.11072581810267705,0.1843763574035619,1.7093740746496691e-49,9.366433285751612e-49,0.16039541677135982,0.20813976231913003
MT-ND3,-0.10680749900359134,1.864591202134309e-17,5.5247146729905455e-17,-0.13117302504781003,-0.08231301186107456,-0.010960781817838945,0.38474270058222215,0.42749188953580236,-0.035662866244111496,0.01375468784887007,0.0826167315916992,5.160919378055909e-11,8.747320979755778e-11,0.05802344839712681,0.10710979991787359,0.008909160984046673,0.4798849409461462,0.5361826497843086,-0.01580606296457335,0.03361350467587445
DLC1,-0.10693074913823968,1.712250422951962e-17,5.080861789174961e-17,-0.1312955518949018,-0.08243683990742534,-0.3160332900696882,1.88314618245873e-148,1.4212424018556453e-147,-0.33810452778855543,-0.29361459784194627,0.3626346935214377,2.20064732267331e-199,1.897109760925267e-198,0.3409785729212853,0.3839061259068865,0.12733335104403085,3.238124305483994e-24,1.0025152648557257e-23,0.1029455384079452,0.15156816630024794
ACOX3,-0.10730114483540851,1.3245436076232196e-17,3.942094070307201e-17,-0.13166376946252226,-0.0828089769170956,-0.18810891622867626,1.714662925442538e-51,5.035720779566925e-51,-0.21183594105622658,-0.1641602710780568,0.2876372798641429,8.074319581664373e-122,3.93869247886067e-121,0.26480779458700554,0.31014451090728634,0.03499469238445547,0.005501450780562692,0.008489893179880697,0.010291848496509106,0.059654848143388846
AQP11,-0.1075092910984801,1.1461394594710864e-17,3.416212993952567e-17,-0.1318706887610913,-0.08301810471979103,-0.14847750657856776,1.8760561633229773e-32,4.5151772883826173e-32,-0.17255611841417198,-0.12422154852897513,0.20173654016103684,3.6683033292135504e-59,1.0289770909434925e-58,0.17791173264525179,0.225324980227193,0.06996231644086154,2.746490873732488e-08,5.633827433297412e-08,0.0453289411613871,0.0945106618929562
S100A4,-0.10751905671262783,1.138378579480928e-17,3.398145013375904e-17,-0.13188039675751245,-0.08302791643788479,-0.14066462320622083,2.9470339174715366e-29,6.798232796935494e-29,-0.16480349908047157,-0.11635734519857097,0.14714394489245242,6.784867540941817e-32,1.5027392117257623e-31,0.12287901145589379,0.17123305415640558,0.11499580222752898,5.222070264643962e-20,1.4648163435186432e-19,0.0905413537614459,0.13931165783641672
FOXP2,-0.10760925975819295,1.069100383669701e-17,3.196114749386251e-17,-0.1319700673786027,-0.08311854556096336,-0.16266117935899332,1.016951884439127e-38,2.6075689344593e-38,-0.18662276682428647,-0.1385061804694929,0.27156654998345675,4.077326391004783e-108,1.7883010486863085e-107,0.2485226121049427,0.2943032592913048,0.017964640802200414,0.15424573546667697,0.19463184286016022,-0.006750099892460428,0.04265744762850437
CDCA3,-0.10798696577767154,8.214646135038895e-18,2.459474890730208e-17,-0.13234553965409626,-0.0834980400889057,-0.17844675613224978,2.083455252541694e-46,5.836009110761048e-46,-0.20226655917486275,-0.15441594477261322,0.19689925514715234,2.261146627805358e-56,6.14442018425369e-56,0.17302942449935316,0.2205379225557044,0.11471543019270847,6.432772275673408e-20,1.7943576780121083e-19,0.09025955556579175,0.13903304084845627
EIF4EBP1,-0.10839177593916229,6.1872837044574106e-18,1.8608372043480933e-17,-0.1327479480175123,-0.08390477498817073,0.054090895375870515,1.759326644008919e-05,2.688046820487271e-05,0.029418474401440627,0.07869744611649387,0.0025284278940746075,0.8410919451185523,0.8582570868556657,-0.02218470231893226,0.027238470055195106,0.005488330061931336,0.6634085625162347,0.7061293906505958,-0.019226021561940945,0.0301959787673136
PQLC2L,-0.10841414903471928,6.090930290493935e-18,1.8346175573776913e-17,-0.13277018813605945,-0.08392725469830184,-0.15742202193496072,2.4657715056074356e-36,6.15673284795864e-36,-0.18142797982915515,-0.13322855997265223,0.17365476282252118,5.411404125099213e-44,1.3295833231201998e-43,0.14958493438331041,0.1975188916928538,0.11087223174826295,1.0645130114817012e-18,2.900580412756679e-18,0.08639720272571372,0.1352135115917063
SLC25A18,-0.10876665436257184,4.754436989363033e-18,1.4385588470084818e-17,-0.1331205950713853,-0.08428144311074659,-0.14947703923094888,7.101277174757415e-33,1.7132152411959988e-32,-0.17354772605843047,-0.12522786665431176,0.07561322496382404,1.8856690278941257e-09,3.09126070146578e-09,0.05099677012506533,0.10013785797651915,0.2000137087950846,3.686839675411981e-58,2.3206749520160207e-57,0.1761727314959548,0.22362016823780756
NEK2,-0.1089887195251979,4.065784694493843e-18,1.2339255521984348e-17,-0.13334133519942534,-0.08450457173030275,-0.24673705940659016,8.610852219569535e-89,3.8527302995836845e-88,-0.2698037283780764,-0.22338737586666987,0.2308091917937864,1.57259415645586e-77,5.294929819716701e-77,0.20727970851424302,0.25407178720281404,0.17109523138650953,9.864848713505252e-43,4.5989970692332174e-42,0.14700503364838077,0.19498257711688216
STC1,-0.10999458414964444,1.993375006302781e-18,6.086641240619178e-18,-0.13434116769969415,-0.08551528413294798,-0.2509412767491043,6.55512150052359e-92,3.027769746200273e-91,-0.27395417710675973,-0.22764118039332354,0.3674466816643598,3.4215287206985154e-205,3.0413588628431246e-204,0.3458755737027957,0.38862957269679477,0.03890437315898903,0.0020249086367153776,0.00325286527986406,0.014206286939506565,0.06355501576163043
PCP4L1,-0.1102409792818623,1.6723370886371927e-18,5.1220125226253984e-18,-0.1345860776530569,-0.08576287445235022,-0.15982110762491566,2.0428465807054367e-37,5.15870348662989e-37,-0.1838069139528565,-0.13564508817398324,0.1383626618793863,2.3814418188866525e-28,5.104912795041055e-28,0.11404084428858834,0.16251872474052367,0.15113672443042206,1.3938699069326873e-33,5.3713676567733614e-33,0.12689892908488026,0.17519414429225175
IL6R,-0.11044638290623107,1.4441589514604742e-18,4.429935433927835e-18,-0.13479024090699077,-0.08596927673738404,-0.14554695426166697,3.1131425786329656e-31,7.350986018023532e-31,-0.16964852026272462,-0.12127138931047955,0.04674219682690307,0.00020790307220673382,0.0002928212284601885,0.02205592914464863,0.07137150101895565,0.22532115594529226,7.542383773073986e-74,6.616126116731566e-73,0.20173267529420696,0.24864840611305192
KLB,-0.11044967345392365,1.4407658754512771e-18,4.426316053613754e-18,-0.1347935115672383,-0.08597258330063032,-0.1525785900926492,3.3362767797690316e-34,8.09775917419668e-34,-0.17662437494877992,-0.12835079050368073,0.0567317645253632,6.684673951752244e-06,9.910561826170859e-06,0.03206497365016342,0.08132948946360176,0.22446825734097708,2.757478066058569e-73,2.397807013963973e-72,0.20087074371224214,0.2478054241972047
SEMA5A,-0.1106694999654147,1.2310525632683364e-18,3.78785404082565e-18,-0.1350120082876339,-0.0861934809596337,-0.1481701015696175,2.5258527579925446e-32,6.057200858495311e-32,-0.17225114091797328,-0.12391206668866211,0.21003750771238236,3.9993860727484915e-64,1.1643045335512347e-63,0.18629269597136344,0.23353710241050518,0.06345828789361174,4.6841773616538906e-07,9.148783909480255e-07,0.03880740022773631,0.08803198329267954
BEX5,-0.11090743215926271,1.0379551048782411e-18,3.1986289826756275e-18,-0.13524849849622939,-0.08643257523649983,-0.1152150933774846,4.434649336680489e-20,9.031872376131342e-20,-0.13952957360485088,-0.09076176310300489,0.18137851558273807,6.406730812848492e-48,1.619906653059037e-47,0.15737214169188088,0.20517064799058096,0.04923877108283674,9.320109939245296e-05,0.00016613386700972004,0.024556907264530012,0.07386064330288891
KITLG,-0.11107042046159157,9.232669448923173e-19,2.8495893360873992e-18,-0.13541049740925787,-0.08659636121604387,-0.1619716507909253,2.1177252009665843e-38,5.402360206547408e-38,-0.1859391544344823,-0.13781151134779995,0.24293566589355248,5.0330610758535296e-86,1.803964543316677e-85,0.21954191183236893,0.2660502136896003,0.04860403825752699,0.00011469831985780114,0.00020354626416646166,0.023921025503832453,0.0732278290751912
ERRFI1,-0.11119928392749805,8.415295945125127e-19,2.6013279583076126e-18,-0.1355385777129418,-0.0867258562861132,-0.22963593274304694,9.818158954517398e-77,3.8427236612592556e-76,-0.25291247328964184,-0.2060937095518874,0.11489505902113778,5.62868376029305e-20,1.0929483029695244e-19,0.09044009765656834,0.13921154569614105,0.26764060257901284,6.501895091584462e-105,9.777285852006709e-104,0.24454625468493857,0.2904314717923591
S1PR3,-0.11141203691408016,7.219393348684111e-19,2.2351062999022017e-18,-0.1357500359220835,-0.08693965385808232,-0.1575293057285508,2.2077452262244004e-36,5.519363065561001e-36,-0.18153436847413296,-0.13333661762717577,0.2001967841959694,2.8880713514907514e-58,8.044766995795965e-58,0.1763575181005392,0.22380133568220492,0.08631045913994853,6.82728762573855e-12,1.5623083811758695e-11,0.06173037868059176,0.1107859099408103
SLC26A2,-0.11181995875293395,5.376578993607666e-19,1.6723418331594606e-18,-0.13615546901854603,-0.08734958483706615,-0.1543921863570913,5.412705015302334e-35,1.3299029521627357e-34,-0.17842319238769822,-0.13017710702755877,0.24626186998892768,1.9215147321290674e-88,6.987326298651154e-88,0.22290663770374577,0.26933456233887265,0.035791737076287806,0.0045200294444233515,0.0070295947813737965,0.0110898016709688,0.0604500145457967
GPR155,-0.11184667665608716,5.273588104794705e-19,1.6428623379422756e-18,-0.13618202363060286,-0.08737643462326626,-0.15817596579677926,1.1320647622752488e-36,2.8337040357327878e-36,-0.1821756210746231,-0.13398795437531189,0.10037560391301857,1.3897095330207128e-15,2.547588511495349e-15,0.07585200742629479,0.12477784200830483,0.18863987139561153,8.837501345194643e-52,5.0213075824969564e-51,0.16469587695489335,0.21236166603000317
FAM13A,-0.113203676161444,1.9625171527715746e-19,6.181156386682124e-19,-0.1375306836091696,-0.08874017921596652,-0.18200507333713717,3.020063108288937e-48,8.579724739457209e-48,-0.20579123781536715,-0.1580039778779542,0.27466311976998337,1.1079739533014535e-110,4.946312291524346e-110,0.2516594905126563,0.2973565843567881,0.044418295495430804,0.0004241982939663879,0.00072203964930449,0.019728206159488886,0.06905424193307996
GALC,-0.11331322970107427,1.8110374571329331e-19,5.722077273721747e-19,-0.13763955994563187,-0.08885028130253664,-0.19626487222711309,5.184143903466627e-56,1.6149981007684198e-55,-0.21991004219380944,-0.17238922404500734,0.2842062084369419,8.199390506657664e-119,3.8951973903361825e-118,0.2613298442514219,0.3067634816876507,0.05362281454875996,2.0792505466454578e-05,3.829190693638044e-05,0.028949431753446147,0.0782308938247417
HABP2,-0.11340936048157356,1.687670320022317e-19,5.340728860830117e-19,-0.13773509601126133,-0.08894689391314754,-0.15978171298058225,2.1288151433454706e-37,5.3690167549696605e-37,-0.18376785248009103,-0.13560540478850572,0.010981103488404972,0.383861954996074,0.41998025710730197,-0.013734367571531585,0.03568316449718048,0.28249276966910586,2.5042145951663256e-117,4.72493319842703e-116,0.2595932170377003,0.3050748202755785
PDZK1,-0.11344857850314624,1.6397592243778043e-19,5.197335101038999e-19,-0.137774071279814,-0.08898630863688138,-0.16956196129288229,5.4923868879166215e-42,1.4549369239514228e-41,-0.19346306189964463,-0.14545971843040653,0.020379308143659684,0.10604244504812091,0.12505005312278408,-0.00433461887763096,0.04506835541965802,0.28588830094877865,2.7881000403068472e-120,5.466862824131073e-119,0.2630348450630109,0.3084211120027665
GATA6-AS1,-0.11356069215213595,1.5100813133279533e-19,4.793908931199852e-19,-0.13788549054848714,-0.0890989850263665,-0.15493795980567934,3.1174562352052817e-35,7.687931529482815e-35,-0.17896448693857833,-0.13072674060660094,0.07902559250277186,3.394905063254342e-10,5.662894183910496e-10,0.054420123325143725,0.10353514690479303,0.2072628131085498,1.9297339472690013e-62,1.3541992612414045e-61,0.18349087730856878,0.23079247835768416
SKA1,-0.11372835366841384,1.3348314473887974e-19,4.2442971300120746e-19,-0.13805211249777785,-0.08926748926700866,-0.18964446978107258,2.5077390554212874e-52,7.408387165203212e-52,-0.2133563310134537,-0.165709313392523,0.2130577222888796,5.509400738426367e-66,1.644597235351154e-65,0.18934287373133646,0.2365241600572919,0.11730255785324667,9.210703133584644e-21,2.6316294667384698e-20,0.09285999175610357,0.14160382771745747
LINC00458,-0.11374168161016686,1.321795413630283e-19,4.209539533854404e-19,-0.13806535774200387,-0.08928088425965297,-0.14336221294169,2.43319131735134e-30,5.685026442409673e-30,-0.1674806183492414,-0.11907230995244777,0.257995886987936,2.782379588770731e-97,1.0911292504983258e-96,0.23478099580674566,0.28091663906845443,0.010769034709685453,0.3931137470160688,0.45315705707904186,-0.013946420806022528,0.035471339090596465
RP11-54H7.4,-0.1138724495566262,1.2003798575462444e-19,3.8289628629864256e-19,-0.13819531383496975,-0.089412310549498,-0.17133617740455692,7.520716287982998e-43,2.0028538716332882e-42,-0.1952213511971634,-0.1472478831920572,0.2683337010199614,1.785296409928799e-105,7.613204306732619e-105,0.24524819620357205,0.29111506292996897,0.03725982954149638,0.003116997499905202,0.0049358630243946195,0.012559649835074254,0.0619145654442478
IL6ST,-0.11395253869927069,1.131530524836595e-19,3.6151134978804957e-19,-0.13827490534243297,-0.0894928033167306,-0.22853793849914952,5.397898707697726e-76,2.0962713427952332e-75,-0.25182746904763914,-0.20498385531400976,0.2834038438902876,4.0784482394343674e-118,1.923796339355834e-117,0.2605166026428077,0.3059727374947995,0.09744182931485487,9.08623669737016e-15,2.2379893343276255e-14,0.07290563892691693,0.12186013934401055
TDGF1,-0.11418021088438293,9.564087569584618e-20,3.0654126825591725e-19,-0.13850116116682695,-0.08972162464463641,0.24394160599108217,9.430579322525047e-87,4.100251879358716e-86,0.22055944332631386,0.2670435521037693,-0.12949936602004725,5.326071139353577e-25,1.1061414619633598e-24,-0.15371918484426295,-0.10512403517538525,-0.10671227359600025,1.9913784334298915e-17,5.303271460532334e-17,-0.13107835795624462,-0.08221734046575635
VTN,-0.11423868589225931,9.15935048383553e-20,2.940401439433557e-19,-0.13855927198882406,-0.08978039521350399,-0.1684268983703156,1.9371141174393587e-41,5.104385026190668e-41,-0.1923381076939841,-0.14431581438361105,0.08035050896109917,1.71047833259604e-10,2.8627252428385604e-10,0.05574946108720825,0.10485405469433737,0.2241957101817562,4.167840303287918e-73,3.5622566694768527e-72,0.2005953177318591,0.24753603850483838
KIAA0040,-0.11468085109813131,6.600109435783808e-20,2.1290675599302605e-19,-0.13899867794219992,-0.09022480084993756,-0.18658524521694983,1.135825419085656e-50,3.301818078737372e-50,-0.21032720277282216,-0.16262333242181892,0.29531627867677407,1.0365242355392565e-128,5.288388956832941e-128,0.2725938647409794,0.3177094489906625,0.030606643295345435,0.015191952150648544,0.02232469089000521,0.005899361167555651,0.05527657928338758
CXXC4,-0.1148599059549418,5.777805115724271e-20,1.866819100395564e-19,-0.13917661271549442,-0.09040476573993121,-0.1948992976342595,3.0621854410998626e-55,9.422109049538039e-55,-0.21855839854922865,-0.17101119504876197,0.16788852977892274,3.510885700805061e-41,8.409307067796554e-41,0.14377327491302155,0.19180451176653118,0.1708315898336834,1.3268363416077363e-42,6.142760840776557e-42,0.1467393125977223,0.19472130884003513
SLC5A3,-0.11493483841945626,5.464520357853289e-20,1.7684531902437828e-19,-0.1392510759714795,-0.09048007951725132,-0.21960439434408235,4.0270143214354594e-70,1.4697132559983428e-69,-0.24299743807426522,-0.19595606613964056,0.2793732337747703,1.185420915408844e-114,5.462769195432461e-114,0.2564318438291457,0.3020000300828143,0.09047055930930167,6.305612955186376e-13,1.4959935836741106e-12,0.06590616067292666,0.1149253664275781
